id,sku,entity_type_id,attribute_set_id,name,weight,status,visibility,price,tax,category_ids,media,short_desc,desc
8465,GH82+13638D,4,4,"Galaxy A5 2017 Battery Cover Pink",1.0000,1,4,230.0000,0,686,/g/h/gh82_13638d.jpg,"Galaxy A5 2017 Battery Cover Pink","Galaxy A5 2017 Battery Cover Pink"
4924,GH59-13661A,4,4,"Samsung SM-P900/P905 Galaxy Note Pro 12.2 Charging Connector",0.0000,2,4,170.0000,0,696,/g/h/gh59-13661a.jpg;/g/h/gh59-13661a-2.jpg,"Samsung SM-P900/P905 Galaxy Note Pro 12.2 Charging Connector","Samsung SM-P900/P905 Galaxy Note Pro 12.2 Charging Connector"
7827,GH59+13661A,4,4,"Samsung SM-P900/P905 Galaxy Note Pro 12.2 Charging Connector ",1.0000,1,4,170.0000,0,696,/g/h/gh59-13661a_1.jpg;/g/h/gh59-13661a-2_1.jpg,"Samsung SM-P900/P905 Galaxy Note Pro 12.2 Charging Connector ","Samsung SM-P900/P905 Galaxy Note Pro 12.2 Charging Connector "
373,SM420,4,4,"Samsung S7710 Galaxy Xcover 2 Front Camera With Sensor Flex",0.0000,1,4,35.0000,0,699,/2/5/2500-51-sm420.jpg,"Samsung S7710 Galaxy Xcover 2 Front Camera With Sensor Flex","Samsung Galaxy Xcover 2 S7710 Front Camera w. Sensor Flex"
432,SM230,4,4,"Samsung S7710 Galaxy Xcover 2 Touch",0.0000,1,4,176.0000,0,699,/s/m/sm230-2.jpg;/s/m/sm230-1.jpg;/s/m/sm230.jpg,"Samsung S7710 Galaxy Xcover 2 Touch","Samsung Galaxy Xcover 2 S7710 Touch"
4930,GH43-03799A,4,4,"Samsung GT-S7710 Galaxy Xcover 2 Battery EB485159LU 1700mAh",0.0000,2,4,158.0000,0,699,/g/h/gh43-03799a.jpg,"Samsung GT-S7710 Galaxy Xcover 2 Battery EB485159LU 1700mAh","Samsung GT-S7710 Xcover 2 Battery EB485159LU 1700mAh"
7824,GH43+03799A,4,4,"Samsung GT-S7710 Galaxy Xcover 2 Battery EB485159LU 1700mAh ",1.0000,1,4,158.0000,0,699,/g/h/gh43-03799a_1.jpg,"Samsung GT-S7710 Galaxy Xcover 2 Battery EB485159LU 1700mAh ","Samsung GT-S7710 Galaxy Xcover 2 Battery EB485159LU 1700mAh "
7052,SAMN950F281,4,4,"Samsung SM-N950F Note 8 Back Cover Black Original OEM",1.0000,1,4,85.0000,0,724,/s/a/samn950f281_-2.jpg;/s/a/samn950f281_-1.jpg,"Samsung SM-N950F Note 8 Back Cover Black Original OEM","Samsung SM-N950F Note 8 Back Cover Black Original OEN"
7053,SAMN950F282,4,4,"Samsung SM-N950F Note 8 Back Cover Sliver Original OEM",1.0000,1,4,85.0000,0,724,/s/a/samn950f282_-1.jpg;/s/a/samn950f282_-2.jpg,"Samsung SM-N950F Note 8 Back Cover Sliver Original OEM","Samsung SM-N950F Note 8 Back Cover Sliver Original OEM"
7054,SAMN950F283,4,4,"Samsung SM-N950F Note 8 Back Cover Gold Original OEM",1.0000,1,4,85.0000,0,724,/s/a/samn950f283_-2.jpg;/s/a/samn950f283_-1.jpg,"Samsung SM-N950F Note 8 Back Cover Gold Original OEM","Samsung SM-N950F Note 8 Back Cover Gold Original OEM"
7055,SAMN950F284,4,4,"Samsung SM-N950F Note 8 Back Cover Blue Original OEM",1.0000,1,4,85.0000,0,724,/s/a/samn950f284-1.jpg;/s/a/samn950f284-2.jpg;/s/a/samn950f284_-2.jpg;/s/a/samn950f284_-1.jpg,"Samsung SM-N950F Note 8 Back Cover Blue Original OEM","Samsung SM-N950F Note 8 Back Cover Blue Original OEM"
7056,SAMN950F285,4,4,"Samsung SM-N950F Note 8 Back Cover Pink Original OEM",1.0000,1,4,85.0000,0,724,/s/a/samn950f285_-1.jpg;/s/a/samn950f285_-2.jpg,"Samsung SM-N950F Note 8 Back Cover Pink Original OEM","Samsung SM-N950F Note 8 Back Cover Pink Original OEM"
7057,SAMN950F286,4,4,"Samsung SM-N950F Note 8 Back Cover Violet Original OEM",1.0000,1,4,85.0000,0,724,/s/a/samn950f286-1_1.jpg;/s/a/samn950f286-2_1.jpg,"Samsung SM-N950F Note 8 Back Cover Violet Original OEM","Samsung SM-N950F Note 8 Back Cover Violet Original OEM"
7091,SAMN950F021,4,4,"Samsung SM-N950F Galaxy Note 8 Charger Flex",1.0000,1,4,95.0000,0,724,/s/a/samn950f021-2.jpg;/s/a/samn950f021-1.jpg,"Samsung SM-N950F Galaxy Note 8 Charger Flex","Samsung SM-N950F Galaxy Note 8 Charger Flex"
7092,SAMN950F024,4,4,"Samsung SM-N950F Galaxy Note 8 Front Camera",1.0000,1,4,69.0000,0,724,/s/a/samn950f024-2.jpg;/s/a/samn950f024-1.jpg,"Samsung SM-N950F Galaxy Note 8 Front Camera","Samsung SM-N950F Galaxy Note 8 Front Camera"
7093,SAMN950F025,4,4,"Samsung SM-N950F Galaxy Note 8 Earpiece",1.0000,1,4,12.0000,0,724,/s/a/samn950f025-2.jpg;/s/a/samn950f025-1.jpg,"Samsung SM-N950F Galaxy Note 8 Earpiece","Samsung SM-N950F Galaxy Note 8 Earpiece"
7094,SAMN950F026,4,4,"Samsung SM-N950F Galaxy Note 8 Vibrator",1.0000,1,4,26.0000,0,724,/s/a/samn950f026-1.jpg;/s/a/samn950f026-2.jpg,"Samsung SM-N950F Galaxy Note 8 Vibrator","Samsung SM-N950F Galaxy Note 8 Vibrator"
7095,SAMN950F027,4,4,"Samsung SM-N950F Galaxy Note 8 Sensor Flex",1.0000,1,4,21.0000,0,724,/s/a/samn950f027-2.jpg;/s/a/samn950f027-1.jpg,"Samsung SM-N950F Galaxy Note 8 Sensor Flex","Samsung SM-N950F Galaxy Note 8 Sensor Flex"
7096,SAMN950F028,4,4,"Samsung SM-N950F Galaxy Note 8 NFC",1.0000,1,4,28.0000,0,724,/s/a/samn950f028-2.jpg;/s/a/samn950f028-1.jpg,"Samsung SM-N950F Galaxy Note 8 NFC","Samsung SM-N950F Galaxy Note 8 NFC"
7097,SAMN950F030,4,4,"Samsung SM-N950F Galaxy Note 8 Home Button Flex Black",1.0000,1,4,95.0000,0,724,/s/a/samn950f030-1.jpg;/s/a/samn950f030-2.jpg,"Samsung SM-N950F Galaxy Note 8 Home Button Flex Black","Samsung SM-N950F Galaxy Note 8 Home Button Flex Black"
7098,SAMN950F031,4,4,"Samsung SM-N950F Galaxy Note 8 Sim Card Tray Black",1.0000,1,4,16.0000,0,724,/s/a/samn950f031-2.jpg;/s/a/samn950f031-1.jpg,"Samsung SM-N950F Galaxy Note 8 Sim Card Tray Black","Samsung SM-N950F Galaxy Note 8 Sim Card Tray Black"
7099,SAMN950F032,4,4,"Samsung SM-N950F Galaxy Note 8 Sim Card Tray Violet",1.0000,1,4,14.0000,0,724,/s/a/samn950f032-2.jpg;/s/a/samn950f032-1.jpg,"Samsung SM-N950F Galaxy Note 8 Sim Card Tray Violet","Samsung SM-N950F Galaxy Note 8 Sim Card Tray Violet"
7100,SAMN950F022,4,4,"Samsung SM-N950F Galaxy Note 8 Power Flex",1.0000,1,4,18.0000,0,724,/s/a/samn950f022-1.jpg;/s/a/samn950f022-2.jpg,"Samsung SM-N950F Galaxy Note 8 Power Flex","Samsung SM-N950F Galaxy Note 8 Power Flex"
7101,SAMN950F023,4,4,"Samsung SM-N950F Galaxy Note 8 Volume Flex",1.0000,1,4,19.0000,0,724,/s/a/samn950f023-1.jpg;/s/a/samn950f023-2.jpg,"Samsung SM-N950F Galaxy Note 8 Volume Flex","Samsung SM-N950F Galaxy Note 8 Volume Flex"
7102,SAMN950F029,4,4,"Samsung SM-N950F Galaxy Note 8 Audio Flex",1.0000,1,4,24.0000,0,724,/s/a/samn950f029-2.jpg;/s/a/samn950f029-1.jpg,"Samsung SM-N950F Galaxy Note 8 Audio Flex","Samsung SM-N950F Galaxy Note 8 Audio Flex"
7121,SAMN950F033,4,4,"Sumsung Galaxy SM-N950F Note 8 Back Camera",1.0000,1,4,295.0000,0,724,/s/a/samn950f033-2.jpg;/s/a/samn950f033-1.jpg,"Sumsung Galaxy SM-N950F Note 8 Back Camera","Sumsung Galaxy SM-N950F Note 8 Back Camera"
7418,GH97-21065A,4,4,"Samsung SM-N950F Galaxy Note 8 Display Black",1.0000,2,4,1805.0000,0,724,/g/h/gh97_21065a-1_3.jpg;/g/h/gh97_21065a_3.jpg,"Original part manufactured by Samsung.","Samsung SM-N950F Galaxy Note 8 Display Black"
7419,GH97-21065B,4,4,"Samsung SM-N950F Galaxy Note 8 Display Blue",1.0000,2,4,1840.0000,0,724,/g/h/gh97_21065a-1_5.jpg;/g/h/gh97_21065a_5.jpg,"Original part manufactured by Samsung.","Samsung SM-N950F Galaxy Note 8 Display Blue"
7442,GH97-21065D,4,4,"Samsung SM-N950F Galaxy Note 8 Display Gold",1.0000,2,4,1805.0000,0,724,/g/h/gh97_21065a-1_1.jpg;/g/h/gh97_21065a_1.jpg,"original part from samsung","Samsung SM-N950F Galaxy Note 8 Display Gold"
7475,GH82-14979B,4,4,"Original Galaxy Note 8 Back Cover Blue",1.0000,2,4,224.0000,0,724,/s/c/screenshot_18.png,"Galaxy Note 8 Back Cover Blue","Galaxy Note 8 Back Cover Blue"
7476,GH82-14979A,4,4,"Original Galaxy Note 8 Back Cover Black ",1.0000,2,4,224.0000,0,724,/s/c/screenshot_20.png,"Galaxy Note 8 Back Cover Black ","Galaxy Note 8 Back Cover Black "
7733,GH82+14979A,4,4,"Original Galaxy Note 8 Back Cover Black ",1.0000,1,4,216.0000,0,724,/s/c/screenshot_20_1.png,"Original Galaxy Note 8 Back Cover Black ","Original Galaxy Note 8 Back Cover Black "
7738,GH97+21065D,4,4,"Samsung SM-N950F Galaxy Note 8 Display Gold ",1.0000,1,4,1800.0000,0,724,/g/h/gh97_21065a-1.jpg;/g/h/gh97_21065a.jpg;/g/h/gh97_21065a-1_1.jpg;/g/h/gh97_21065a_1.jpg,"Samsung SM-N950F Galaxy Note 8 Display Gold ","Samsung SM-N950F Galaxy Note 8 Display Gold "
7739,GH82+14979B,4,4,"Original Galaxy Note 8 Back Cover Blue ",1.0000,1,4,216.0000,0,724,/s/c/screenshot_18_1.png,"Original Galaxy Note 8 Back Cover Blue ","Original Galaxy Note 8 Back Cover Blue "
7760,GH97+21065A,4,4,"Samsung SM-N950F Galaxy Note 8 Display Black ",1.0000,1,4,1800.0000,0,724,/g/h/gh97_21065a_2.jpg;/g/h/gh97_21065a-1_2.jpg,"Samsung SM-N950F Galaxy Note 8 Display Black ","Samsung SM-N950F Galaxy Note 8 Display Black "
7761,GH97+21065B,4,4,"Samsung SM-N950F Galaxy Note 8 Display Blue ",1.0000,1,4,1800.0000,0,724,/g/h/gh97_21065a_4.jpg;/g/h/gh97_21065a-1_4.jpg,"Samsung SM-N950F Galaxy Note 8 Display Blue ","Samsung SM-N950F Galaxy Note 8 Display Blue "
7929,GH43+03786A,4,4,"Samsung GT-N5100 Note 8 3G Battery SP3770E1H 4600mAh ",1.0000,1,4,229.0000,0,519;724,/g/h/gh43-03786a_1_1.jpg,"Samsung GT-N5100 Note 8 3G Battery SP3770E1H 4600mAh ","Samsung GT-N5100 Note 8 3G Battery SP3770E1H 4600mAh "
8424,GH82+14979D,4,4,"Galaxy Note 8 Back Cover Gold",3.0000,1,4,216.0000,0,724,/g/h/gh82_14979d.jpg,"Galaxy Note 8 Back Cover Gold","Galaxy Note 8 Back Cover Gold"
8450,GH82+14979C,4,4,"Galaxy Note 8 Back Cover Grey",1.0000,1,4,216.0000,0,724,/g/h/gh82_14979c.jpg,"Galaxy Note 8 Back Cover Grey","Galaxy Note 8 Back Cover Grey"
8451,GH82+15090A,4,4,"Galaxy Note 8 Battery Original",1.0000,1,4,190.0000,0,724,/g/h/gh82_15090a-1.jpg,"Galaxy Note 8 Battery Original","Galaxy Note 8 Battery Original"
6975,SAMJ730F021,4,4,"Samsung Galaxy SM-J730F J7 2017 Back Camera",1.0000,1,4,65.0000,0,744,/s/a/samj730f021-2.jpg;/s/a/samj730f021-1.jpg,"Samsung Galaxy SM-J730F J7 2017 Back Camera","Samsung Galaxy SM-J730F J7 2017 Back Camera"
6976,SAMJ730F022,4,4,"Samsung Galaxy SM-J730F J7 2017 Front Camera",0.0000,1,4,45.0000,0,744,/s/a/samj730f022-2.jpg;/s/a/samj730f022-1.jpg,"Samsung Galaxy SM-J730F J7 2017 Front Camera","Samsung Galaxy SM-J730F J7 2017 Front Camera"
6977,SAMJ730F030,4,4,"Samsung Galaxy SM-J730F J7 2017 Home Button Black",0.0000,1,4,65.0000,0,744,/s/a/samj730f030-1.jpg;/s/a/samj730f030-2.jpg,"Samsung Galaxy SM-J730F J7 2017 Home Button Black","Samsung Galaxy SM-J730F J7 2017 Home Button Black"
6978,SAMJ730F031,4,4,"Samsung Galaxy SM-J730F J7 2017 Home Button White",1.0000,1,4,65.0000,0,744,/s/a/samj730f031-1.jpg;/s/a/samj730f031-2.jpg,"Samsung Galaxy SM-J730F J7 2017 Home Button White","Samsung Galaxy SM-J730F J7 2017 Home Button White"
6979,SAMJ730F032,4,4,"Samsung Galaxy SM-J730F J7 2017 Home Button Gold",0.0000,1,4,65.0000,0,744,/s/a/samj730f032-2.jpg;/s/a/samj730f032-1.jpg,"Samsung Galaxy SM-J730F J7 2017 Home Button Gold","Samsung Galaxy SM-J730F J7 2017 Home Button Gold"
6980,SAMJ730F033,4,4,"Samsung Galaxy SM-J730F J7 2017 Home Button Blue",0.0000,1,4,65.0000,0,744,/s/a/samj730f033-2.jpg;/s/a/samj730f033-1.jpg,"Samsung Galaxy SM-J730F J7 2017 Home Button Blue","Samsung Galaxy SM-J730F J7 2017 Home Button Blue"
6981,SAMJ730F034,4,4,"Samsung Galaxy SM-J730F J7 2017 Home Button Pink",1.0000,1,4,65.0000,0,744,/s/a/samj730f034-1.jpg;/s/a/samj730f034-2.jpg,"Samsung Galaxy SM-J730F J7 2017 Home Button Pink","Samsung Galaxy SM-J730F J7 2017 Home Button Pink"
7024,SAMJ720F081,4,4,"Samsung Galaxy SM-J730F J7 (2017) Back Cover Gold",0.0000,1,4,55.0000,0,744,/s/a/samj720f081-2.jpg;/s/a/samj720f081.jpg,"Samsung Galaxy SM-J730F J7 (2017) Back Cover Gold","Samsung Galaxy SM-J730F J7 (2017) Back Cover Gold"
7691,GH97-20801A,4,4,"Galaxy J7 2017 Display Black",,2,4,640.0000,0,744,,"Galaxy J7 2017 Display Black","Galaxy J7 2017 Display Black"
7692,GH97-20801B,4,4,"Galaxy J7 2017 Display Silver/Blue",,2,4,640.0000,0,744,,,
7695,GH97-20736B,4,4,"Galaxy J7 (2017) Screen Silver",,2,4,,0,744,,,
7696,GH97-20736C,4,4,"Galaxy J7 (2017) Screen Gold",,2,4,,0,744,,,
7697,GH97-29736A,4,4,"Galaxy J7 (2017) Screen Black",,2,4,,0,744,,,
7699,GH97-20736A,4,4,"Galaxy J7 (2017) Screen Black",,2,4,,0,744,,,
7712,GH97+20736A,4,4,"Galaxy J7 (2017) Screen Black ",1.0000,1,4,605.0000,0,744,/g/h/gh97_20736a-2.jpg;/g/h/gh97_20736a-1.jpg,"Galaxy J7 (2017) Screen Black ","Galaxy J7 (2017) Screen Black "
7713,GH97+20736B,4,4,"Galaxy J7 (2017) Screen Silver ",2.0000,1,4,595.0000,0,744,/g/h/gh97_20736b-2.jpg;/g/h/gh97_20736b-1.jpg,"Galaxy J7 (2017) Screen Silver ","Galaxy J7 (2017) Screen Silver "
7714,GH97+20736C,4,4,"Galaxy J7 (2017) Screen Gold ",1.0000,1,4,595.0000,0,744,/g/h/gh97_20736c-1.jpg;/g/h/gh97_20736c-2.jpg,"Galaxy J7 (2017) Screen Gold ","Galaxy J7 (2017) Screen Gold "
7715,GH97+29736A,4,4,"Galaxy J7 (2017) Screen Black ",1.0000,2,4,590.0000,0,744,,"Galaxy J7 (2017) Screen Black ","Galaxy J7 (2017) Screen Black "
7720,GH97+20801A,4,4,"Galaxy J7 2017 Display Black ",1.0000,1,4,620.0000,0,744,/g/h/gh97_20801a-2.jpg;/g/h/gh97_20801a-1.jpg,"Galaxy J7 2017 Display Black ","Galaxy J7 2017 Display Black "
7721,GH97+20801B,4,4,"Galaxy J7 2017 Display Silver/Blue ",1.0000,1,4,600.0000,0,744,/g/h/gh97_20801b.jpg,"Galaxy J7 2017 Display Silver/Blue ","Galaxy J7 2017 Display Silver/Blue "
8447,GH97+20801C,4,4,"Galaxy J7 2017 Display Gold",1.0000,1,4,612.0000,0,744,,"Galaxy J7 2017 Display Gold","Galaxy J7 2017 Display Gold"
9875,GH97+18855A,4,4,"Galaxy J7 2016 (j710) Display Gold",1.0000,1,4,422.0000,0,745,,,
9876,GH97+18855B,4,4,"Galaxy J7 2016(j710) Display Black",1.0000,1,4,422.0000,0,745,,,
9877,GH97+18855C,4,4,"Galaxy J7 2016 (j710)Display White",1.0000,1,4,422.0000,0,745,,,
5777,SAMJ310F01,4,4,"Samsung SM-J310F Galaxy J3 2016 Battery Original",1.0000,1,4,83.0000,0,746,/s/a/samj310f01_1.jpg,"Samsung SM-J510F Galaxy J3 2016 Battery Original","Samsung SM-J310F Galaxy J3 2016 Battery Original"
7039,SAMJ310F001,4,4,"Samsung Galaxy SM-J310F LCD Display Original New Black",1.0000,1,4,590.0000,0,746,/s/a/samj310f001-1.jpg;/s/a/samj310f001-2.jpg,"Samsung Galaxy SM-J310F LCD Display Original New Black","Samsung Galaxy SM-J310F LCD Display Original New Black"
7040,SAMJ310F002,4,4,"Samsung Galaxy SM-J310F LCD Display Original New White",1.0000,1,4,685.0000,0,746,/s/a/samj310f002-1.jpg;/s/a/samj310f002-2.jpg,"Samsung Galaxy SM-J310F LCD Display Original New White","Samsung Galaxy SM-J310F LCD Display Original New White"
7041,SAMJ310F003,4,4,"Samsung Galaxy SM-J310F LCD Display Original New Gold",,1,4,685.0000,0,746,/s/a/samj310f003-1.jpg;/s/a/samj310f003-2.jpg,"Samsung Galaxy SM-J310F LCD Display Original New Gold","Samsung Galaxy SM-J310F LCD Display Original New Gold"
7736,GH97+18414B,4,4,"SAMSUNG SM-J310F GALAXY J3 2016 DISPLAY GOLD ",1.0000,1,4,375.0000,0,746,/s/a/samsung-galaxy-j5-2017-sm-j530f-display-module-lcd-digitizer-gold-gh97-20738c-gh97-20738c_2_1.jpg,"SAMSUNG SM-J310F GALAXY J3 2016 DISPLAY GOLD ","SAMSUNG SM-J310F GALAXY J3 2016 DISPLAY GOLD "
7295,SAMJ330F001,4,4,"Samsung Galaxy SM-J330F J3 2017 LCD Display Original New Black",,2,4,590.0000,0,748,/s/a/samj330f001-2.jpg;/s/a/samj330f001-1.jpg,"Samsung Galaxy SM-J330F J3 2017 LCD Display Original New Black","Samsung Galaxy SM-J330F J3 2017 LCD Display Original New Black"
7296,SAMJ330F002,4,4,"Samsung Galaxy SM-J330F J3 2017 LCD Display Original New White",,2,4,590.0000,0,748,/s/a/samj330f002-1.jpg;/s/a/samj330f002-2.jpg,"Samsung Galaxy SM-J330F J3 2017 LCD Display Original New White","Samsung Galaxy SM-J330F J3 2017 LCD Display Original New White"
7634,SAMJ330F021,4,4,"Samsung SM-J330F Galaxy J3(2017) Back Camera",1.0000,1,4,89.0000,0,748,/s/a/samj330f021-1.jpg;/s/a/samj330f021-2.jpg,"Samsung SM-J330F Galaxy J3(2017) Back Camera","Samsung SM-J330F Galaxy J3(2017) Back Camera"
7635,SAMJ330F022,4,4,"Samsung SM-J330F Galaxy J3(2017) Front Camera",1.0000,1,4,24.0000,0,748,/s/a/samj330f022-1.jpg;/s/a/samj330f022-2.jpg,"Samsung SM-J330F Galaxy J3(2017) Front Camera","Samsung SM-J330F Galaxy J3(2017) Front Camera"
7636,SAMJ330F024,4,4,"Samsung SM-J330F Galaxy J3 2017 Speaker",1.0000,1,4,18.0000,0,748,/s/a/samj330f024-2.jpg;/s/a/samj330f024-1.jpg,"Samsung SM-J330F Galaxy J3 2017 Speaker","Samsung SM-J330F Galaxy J3 2017 Speaker"
7637,SAMJ330F025,4,4,"Samsung SM-J330F Galaxy J3 2017 Earpiece",1.0000,1,4,12.0000,0,748,/s/a/samj330f025-1.jpg;/s/a/samj330f025-2.jpg,"Samsung SM-J330F Galaxy J3 2017 Earpiece","Samsung SM-J330F Galaxy J3 2017 Earpiece"
7638,SAMJ330F026,4,4,"Samsung SM-J330F Galaxy J3 2017 Vibrator",1.0000,1,4,15.0000,0,748,/s/a/samj330f026-2.jpg;/s/a/samj330f026-1.jpg,"Samsung SM-J330F Galaxy J3 2017 Vibrator","Samsung SM-J330F Galaxy J3 2017 Vibrator"
7639,SAMJ330F027,4,4,"Samsung SM-J330F Galaxy J3 2017 Sensor Flex",1.0000,1,4,16.0000,0,748,/s/a/samj330f027-2.jpg;/s/a/samj330f027-1.jpg,"Samsung SM-J330F Galaxy J3 2017 Sensor Flex","Samsung SM-J330F Galaxy J3 2017 Sensor Flex"
7640,SAMJ330F028,4,4,"Samsung SM-J330F Galaxy J3 2017 Power Flex",1.0000,1,4,15.0000,0,748,/s/a/samj330f028-2_1.jpg;/s/a/samj330f028-1_1.jpg,"Samsung SM-J330F Galaxy J3 2017 Power Flex","Samsung SM-J330F Galaxy J3 2017 Power Flex"
7641,SAMJ330F029,4,4,"Samsung SM-J330F Galaxy J3 2017 Volume Flex",1.0000,1,4,15.0000,0,748,/s/a/samj330f029-1_1.jpg;/s/a/samj330f029-2_1.jpg,"Samsung SM-J330F Galaxy J3 2017 Volume Flex","Samsung SM-J330F Galaxy J3 2017 Volume Flex"
7642,SAMJ330F030,4,4,"Samsung SM-J330F Galaxy J3 2017 Home Button Flex Black",1.0000,1,4,58.0000,0,748,/s/a/samj330f030-2_1.jpg;/s/a/samj330f030-1_1.jpg,"Samsung SM-J330F Galaxy J3 2017 Home Button Flex Black","Samsung SM-J330F Galaxy J3 2017 Home Button Flex Black"
7654,SAMJ330F031,4,4,"Samsung SM-J330F Galaxy J3 2017 Battery Original New",1.0000,1,4,95.0000,0,748,/s/a/samj330f031-2_1.jpg;/s/a/samj330f031_1.jpg,"Samsung SM-J330F Galaxy J3 2017 Battery Original New","Samsung SM-J330F Galaxy J3 2017 Battery Original New"
7688,GH96-10969A,4,4,"Galaxy J3 2017 Display Black",,2,4,410.0000,0,748,,,
7689,GH96-10990A,4,4,"Galaxy J3 2017 Display Gold",1.0000,2,4,410.0000,0,748,/g/h/gh96_10990a-1.jpg;/g/h/gh96_10990a-2.jpg,"Galaxy J3 2017 Display Gold","Galaxy J3 2017 Display Gold"
7690,GH96-10992A,4,4,"Galaxy J3 2017 Display Silver",1.0000,2,4,410.0000,0,748,/g/h/gh96_10992a-1.jpg;/g/h/gh96_10992a-2jpg.jpg,"Galaxy J3 2017 Display Silver","Galaxy J3 2017 Display Silver"
7693,GH96-10991A,4,4,"Galaxy J3 2017 Display Pink",1.0000,2,4,410.0000,0,748,/g/h/gh96_10991a.jpg;/g/h/gh96_10991a-1.jpg,"Galaxy J3 2017 Display Pink","Galaxy J3 2017 Display Pink"
7700,SAMJ330F032,4,4," Samsung SM-J330F Galaxy J3 2017 Sim Card Reader",,1,4,8.0000,0,748,/s/a/samj330f032-2.jpg;/s/a/samj330f032.jpg," Samsung SM-J330F Galaxy J3 2017 Sim Card Reader"," Samsung SM-J330F Galaxy J3 2017 Sim Card Reader"
7701,SAMJ330F033,4,4," Samsung SM-J330F Galaxy J3 2017 Audio Flex",,1,4,26.0000,0,748,/s/a/samj330f033-2_1.jpg;/s/a/samj330f033_1.jpg," Samsung SM-J330F Galaxy J3 2017 Audio Flex"," Samsung SM-J330F Galaxy J3 2017 Audio Flex"
7704,SAMJ330F034,4,4," Samsung SM-J330F Galaxy J3 2017 Camera Lens",,1,4,4.0000,0,748,/s/a/samj330f034.jpg;/s/a/samj330f034_1.jpg," Samsung SM-J330F Galaxy J3 2017 Camera Lens"," Samsung SM-J330F Galaxy J3 2017 Camera Lens"
7705,SAMJ330F035,4,4," Samsung SM-J330F Galaxy J3 2017 Charger Connector",1.0000,1,4,4.0000,0,748,/s/a/samj330f035.jpg;/s/a/samj330f035-2.jpg," Samsung SM-J330F Galaxy J3 2017 Charger Connector"," Samsung SM-J330F Galaxy J3 2017 Charger Connector"
7716,GH96+10969A,4,4,"Galaxy J3 2017 Display Black ",1.0000,1,4,350.0000,0,748,/g/h/gh96_10969a-1.jpg;/g/h/gh96_10969a.jpg,"Galaxy J3 2017 Display Black ","Galaxy J3 2017 Display Black "
7717,GH96+10990A,4,4,"Galaxy J3 2017 Display Gold ",1.0000,1,4,360.0000,0,748,/g/h/gh96_10990a-2_1.jpg;/g/h/gh96_10990a-1_1.jpg,"Galaxy J3 2017 Display Gold ","Galaxy J3 2017 Display Gold "
7718,GH96+10991A,4,4,"Galaxy J3 2017 Display Pink ",2.0000,1,4,360.0000,0,748,/g/h/gh96_10991a_1.jpg;/g/h/gh96_10991a-1_1.jpg,"Galaxy J3 2017 Display Pink ","Galaxy J3 2017 Display Pink "
7719,GH96+10992A,4,4,"Galaxy J3 2017 Display Silver ",3.0000,1,4,360.0000,0,748,/g/h/gh96_10992a-1_1.jpg;/g/h/gh96_10992a-2jpg_1.jpg,"Galaxy J3 2017 Display Silver ","Galaxy J3 2017 Display Silver "
9846,SAMJ330F081,4,4,"Samsung SM-J330F Galaxy J3 2017 Back Cover Gold",2.0000,1,4,110.0000,0,748,/s/a/samj330f081_1.jpg;/s/a/samj330f081-1_1.jpg,"Samsung SM-J330F Galaxy J3 2017 Back Cover Gold","Samsung SM-J330F Galaxy J3 2017 Back Cover Gold"
9847,SAMJ330F082,4,4,"Samsung SM-J330F Galaxy J3 2017 Back Cover Black",2.0000,1,4,110.0000,0,748,/s/a/samj330f082-1.jpg;/s/a/samj330f082.jpg,"Samsung SM-J330F Galaxy J3 2017 Back Cover Black","Samsung SM-J330F Galaxy J3 2017 Back Cover Black"
9848,SAMJ330F283,4,4,"Samsung SM-J330F Galaxy J3 2017 Back Cover Blue",2.0000,1,4,110.0000,0,748,/s/a/samj330f283.jpg;/s/a/samj330f283-1.jpg,"Samsung SM-J330F Galaxy J3 2017 Back Cover Blue","Samsung SM-J330F Galaxy J3 2017 Back Cover Blue"
7433,GH97-20738A,4,4,"Samsung SM-J520F Galaxy J5 2017 Display Black",1.0000,2,4,510.0000,0,761,/j/5/j5_2017_black.jpg,"Original part manufactured by Samsung.","Samsung SM-J520F Galaxy J5 2017 Display Black"
7434,GH97-20738C,4,4,"Samsung SM-J520F Galaxy J5 2017 Display Gold",1.0000,2,4,510.0000,0,761,/s/a/samsung-galaxy-j5-2017-sm-j530f-display-module-lcd-digitizer-gold-gh97-20738c-gh97-20738c.jpg,"Original part manufactured by Samsung.","Samsung SM-J520F Galaxy J5 2017 Display Gold"
7435,GH97-20738B,4,4,"Samsung SM-J520F Galaxy J5 2017 Display Silver Blue",1.0000,2,4,510.0000,0,761,/s/a/samsung-galaxy-a5-lcd-screen-sm-a520f-samsung-service-pack-blue-800x800_1.png,"Original part manufactured by Samsung.","Samsung SM-J520F Galaxy J5 2017 Display Silver Blue"
7744,GH97+20738B,4,4,"Samsung SM-J530F Galaxy J5 2017 Display Silver Blue ",1.0000,1,4,498.0000,0,761,/s/a/samsung-galaxy-a5-lcd-screen-sm-a520f-samsung-service-pack-blue-800x800_1_00.png,"Samsung SM-J530F Galaxy J5 2017 Display Silver Blue ","Samsung SM-J530F Galaxy J5 2017 Display Silver Blue "
